z
-2.1372771583789114
-2.1312635483656668
-2.1306104636082317
-2.1290248932354601
-2.1277880463690697
-2.1277128554001994
-2.1264584880482351
-2.1239087032398816
-2.1185158710629430
-2.1178792457931839
-2.1148593874630151
-2.1141690875024177
-2.1139727480134756
-2.1117662683334202
-2.1091054595930054
-2.1030226393176217
-2.1026218666452698
-2.1024246332792984
-2.1023302259948307
-2.0996336464441372
-2.0894527591977594
-2.0887392797481592
-2.0875109827507790
-2.0874499905004269
-2.0860016175809668
-2.0848479692668334
-2.0847997484873648
-2.0759393242943300
-2.0740080655391004
-2.0735887696915172
-2.0717507022879431
-2.0691631764134950
-2.0686049147762087
-2.0639156921548838
-2.0594451378668066
-2.0586220285904981
-2.0577473864605667
-2.0540248690933076
-2.0535141255857727
-2.0505042873017953
-2.0483335000746283
-2.0481865432387143
-2.0480947761059549
-2.0477988305236758
-2.0465691750488779
-2.0463310675769457
-2.0458820911478575
-2.0457636605037774
-2.0440203306066960
-2.0438821063317567
-2.0414786391516100
-2.0405768940806950
-2.0348583245387259
-2.0328432506194698
-2.0317291447629997
-2.0314780329273234
-2.0310796723248932
-2.0263013875762326
-2.0229202247723763
-2.0211134879841626
-2.0205022647384383
-2.0192755048143258
-2.0191175480946164
-2.0186622725061838
-2.0182392420612669
-2.0176176096054546
-2.0170556130437989
-2.0094342356725603
-2.0077518936288787
-2.0069233289186528
-2.0066556049411943
-2.0064663616148257
-2.0019050674179515
-1.9993978733644444
-1.9921493532330581
-1.9918264970953603
-1.9905373717598418
-1.9865179800489379
-1.9856021809612698
-1.9794857509467720
-1.9783106593192583
-1.9766145097236807
-1.9764606394189295
-1.9740106999415754
-1.9739020827510088
-1.9660885026078110
-1.9657165249680750
-1.9621076745947619
-1.9618353808770261
-1.9615204707423977
-1.9607572954182433
-1.9593254221543253
-1.9590035311004639
-1.9585758945350973
-1.9576934039761418
-1.9576580173175280
-1.9569933066202336
-1.9566458884676219
-1.9554822478366447
-1.9548238446967365
-1.9539056649777873
-1.9530750372501324
-1.9525283164622969
-1.9518096265440179
-1.9515160485457292
-1.9501124357852941
-1.9482035334118493
-1.9460655599670336
-1.9457594093495256
-1.9456471525682908
-1.9381603831428260
-1.9376158044001288
-1.9352701721306240
-1.9338355633684363
-1.9320653988784557
-1.9298219502988760
-1.9294482504480814
-1.9270547332998851
-1.9264406480865894
-1.9263619861333383
-1.9247550683291759
-1.9245890060568043
-1.9217899863030810
-1.9216242050591084
-1.9208046777480201
-1.9205462299826475
-1.9194714867439095
-1.9185455711370234
-1.9170301183356133
-1.9164614789424848
-1.9130398718949935
-1.9126341794611474
-1.9115689647964913
-1.9113841913497649
-1.9070704381699422
-1.9047494061225805
-1.9037010397830754
-1.8999373626524205
-1.8984093146413512
-1.8979791018079828
-1.8977999362339772
-1.8976435437204406
-1.8966367938116269
-1.8959979942999858
-1.8958280437702903
-1.8950092311333260
-1.8889797300655931
-1.8888435533403301
-1.8884188323388689
-1.8877832892158990
-1.8868313488011634
-1.8866633840422840
-1.8862495371157955
-1.8848463386742396
-1.8843278161261967
-1.8834393671365446
-1.8815098115381301
-1.8775901182411772
-1.8772531263463175
-1.8770100781308641
-1.8758668380169978
-1.8723415966141368
-1.8720825623883379
-1.8716424253827264
-1.8691500452838294
-1.8681036967625708
-1.8670845061585659
-1.8653406830376980
-1.8642660732406988
-1.8634748401399930
-1.8631570113991902
-1.8630933164599195
-1.8622745549566100
-1.8608153022265776
-1.8602211093980103
-1.8576140158027716
-1.8575528539669801
-1.8529646571517460
-1.8511193290355594
-1.8500848902675378
-1.8483960156973311
-1.8482793933585266
-1.8466264491906101
-1.8462325630340983
-1.8458276873078945
-1.8446367394799379
-1.8435135850445601
-1.8422608832754148
-1.8410188727621419
-1.8372899528600952
-1.8335403923633105
-1.8314973421867322
-1.8313610299954801
-1.8308897493084397
-1.8304977854414926
-1.8301101744381041
-1.8294108731538303
-1.8288769746434885
-1.8285791583522286
-1.8263796849534313
-1.8254364258690170
-1.8228662625400454
-1.8213885455580825
-1.8179365266032816
-1.8178944330987832
-1.8172918375256262
-1.8171873799656535
-1.8164619403965805
-1.8155905042526521
-1.8141796314977585
-1.8129699283793281
-1.8119834694792785
-1.8093191794487145
-1.8089217282324570
-1.8082770559438981
-1.8080761217826373
-1.8073654195224742
-1.8073521870111915
-1.8059053317809202
-1.8042373382049739
-1.8039768202246549
-1.8010556289394977
-1.8004374775662779
-1.7969708008925720
-1.7952609576534257
-1.7945680457046282
-1.7944852880623936
-1.7933368554582525
-1.7923355578093711
-1.7871732817223520
-1.7854038270816248
-1.7834115901147134
-1.7834023040713087
-1.7814552996678870
-1.7800604344968154
-1.7788825861904904
-1.7786749963975579
-1.7768532874022238
-1.7765757230079375
-1.7757161138951516
-1.7744897374788395
-1.7738486837128278
-1.7718023632777176
-1.7703362061955943
-1.7697662977869268
-1.7679293510069636
-1.7666018428524874
-1.7661715994424001
-1.7644281781330102
-1.7634913862724202
-1.7628076163959652
-1.7617791115906196
-1.7608540491018407
-1.7600811155157285
-1.7579290890185977
-1.7574163659605022
-1.7557261069510504
-1.7508614013283039
-1.7505098229278548
-1.7492995317720621
-1.7489869947203311
-1.7475028469201623
-1.7458569063722273
-1.7453343124504381
-1.7443987296202257
-1.7438718441689198
-1.7437115635668414
-1.7432123448805263
-1.7432122224542916
-1.7427394319231153
-1.7426418719242558
-1.7423566158367825
-1.7399817879079840
-1.7386560385540391
-1.7355095596919381
-1.7340099871642944
-1.7338736109051789
-1.7329897623173685
-1.7315467517750380
-1.7273081113757800
-1.7262064170496361
-1.7232478697432272
-1.7219551991734812
-1.7217594633860853
-1.7216849142752475
-1.7206572838414720
-1.7199518585167333
-1.7193643124259868
-1.7188740816144299
-1.7168346134619397
-1.7157627221563130
-1.7146892931676647
-1.7137137476577124
-1.7133052645599172
-1.7116238755498157
-1.7114764677082293
-1.7104937403696696
-1.7100217405856206
-1.7080412278531176
-1.7070954602879738
-1.7060676427075698
-1.7044607777169274
-1.7039439867277530
-1.7018686694497558
-1.7010640094356710
-1.7005053269161410
-1.6960668915081372
-1.6958414156214925
-1.6956465086060399
-1.6952438490545618
-1.6951162693746245
-1.6931989136992756
-1.6928880176129755
-1.6928678833376716
-1.6917880526885498
-1.6915532021511352
-1.6901884715551223
-1.6901772076313286
-1.6870194630212498
-1.6863605702978739
-1.6859543184040011
-1.6859387212611388
-1.6852415335731070
-1.6846837312470242
-1.6842738217850983
-1.6839259987452539
-1.6827307750358729
-1.6823992408523316
-1.6823487037912919
-1.6821602824806146
-1.6810055490873461
-1.6799762953139614
-1.6791489731452605
-1.6790325181592811
-1.6783996228591591
-1.6772801108388624
-1.6763614235369568
-1.6750430550926405
-1.6738970341596755
-1.6738009271886258
-1.6734807760973012
-1.6728702579600716
-1.6723936181085488
-1.6717347102150999
-1.6713179113264780
-1.6709126277675697
-1.6707038916510786
-1.6706550098037340
-1.6682864976227787
-1.6682457045091943
-1.6671936117286839
-1.6669452503052629
-1.6665462345524920
-1.6663077562915274
-1.6659522690479389
-1.6657674324268208
-1.6654281915967735
-1.6645764590949979
-1.6642733664741574
-1.6622051899315851
-1.6594435518253958
-1.6565118595136257
-1.6564903139224707
-1.6552345795288723
-1.6548631939385470
-1.6543513519843713
-1.6537843445344116
-1.6536302410825390
-1.6530493136477111
-1.6519483610400960
-1.6511563754586818
-1.6491927897136700
-1.6489978510943100
-1.6480035375401336
-1.6473525587714788
-1.6471593288089248
-1.6471409811659787
-1.6464334194122674
-1.6463921444523733
-1.6460680692191689
-1.6454374353842631
-1.6446384827707059
-1.6445430490972375
-1.6439303934891500
-1.6420919399581191
-1.6411814767233379
-1.6408708344951266
-1.6400571690474171
-1.6400145297617186
-1.6394031712004287
-1.6389139142276916
-1.6381323296177066
-1.6380988429925232
-1.6368212906976267
-1.6365026477898588
-1.6357421067939841
-1.6356233700233243
-1.6349399272368048
-1.6349051145685478
-1.6344372301385177
-1.6334175522899756
-1.6331511644842964
-1.6327452418514894
-1.6302919284221669
-1.6302155234801574
-1.6285263792625073
-1.6283870767361477
-1.6283854511838709
-1.6280283294285864
-1.6279767331337254
-1.6276689104264315
-1.6265662183983622
-1.6251012300409842
-1.6238401041013597
-1.6227706286013199
-1.6224607264543012
-1.6223525639703464
-1.6218544762300977
-1.6210517047822659
-1.6186230108681510
-1.6171810838200793
-1.6165014731764182
-1.6163594835796382
-1.6130929162009733
-1.6129323337040746
-1.6118408196461553
-1.6116579181653139
-1.6107807125730316
-1.6102937728540969
-1.6097152871251541
-1.6087865117665860
-1.6085268608569689
-1.6083319322477805
-1.6078061034563531
-1.6071333601306492
-1.6065218151744627
-1.6057184650515366
-1.6020278846975169
-1.6015878381490563
-1.6015100157955144
-1.5989104711667472
-1.5981436019871540
-1.5979628687186416
-1.5976680760437836
-1.5975214527948667
-1.5967253877145511
-1.5963148723106437
-1.5958512035767745
-1.5955721704247416
-1.5951030753949429
-1.5949125299579288
-1.5943553310435234
-1.5943322387592116
-1.5938514887899726
-1.5936394739559019
-1.5933784471293333
-1.5931871226019618
-1.5924390827427308
-1.5919786584890163
-1.5917939515457811
-1.5917571446255567
-1.5910097707026567
-1.5906933984861498
-1.5906168460547634
-1.5899389026919803
-1.5894464388163148
-1.5878562404086738
-1.5875121751719463
-1.5870342397329094
-1.5870299380055566
-1.5867412111832546
-1.5862892408191853
-1.5853225563815307
-1.5850510076572917
-1.5843100010766065
-1.5839199670388031
-1.5837041894241277
-1.5836122693817334
-1.5829140019967483
-1.5828714927916161
-1.5817760411616613
-1.5809270772319945
-1.5803721889566682
-1.5774884668388311
-1.5767968110737689
-1.5765809010240825
-1.5764481688715157
-1.5760358248088768
-1.5759237093756517
-1.5758243437880526
-1.5737349299219638
-1.5731578157927708
-1.5727639161719191
-1.5725302553338607
-1.5718200976757617
-1.5715407282239684
-1.5704323709634394
-1.5687421520787472
-1.5677973429847631
-1.5671977292948354
-1.5668514649165786
-1.5659968040637990
-1.5656177467108368
-1.5655348601397241
-1.5654224997024220
-1.5650000017727330
-1.5645074284621561
-1.5632435401455085
-1.5629429846071039
-1.5629327464413076
-1.5628609325144265
-1.5624632491229113
-1.5621075226194558
-1.5609883231215422
-1.5606741986489150
-1.5599072313138782
-1.5586420130309644
-1.5579465588905550
-1.5576687439751546
-1.5575368055898333
-1.5560032357483153
-1.5553120575406612
-1.5538264509175264
-1.5537424699795022
-1.5534905422312515
-1.5509838515678906
-1.5501408848180311
-1.5491683865741719
-1.5488010689845708
-1.5485457508609084
-1.5478589875042212
-1.5475997429593598
-1.5469511340545015
-1.5463043559565932
-1.5461195259919831
-1.5458889566193950
-1.5458255420420592
-1.5455188667396531
-1.5450642401547952
-1.5430594686812087
-1.5430417334603146
-1.5429640804263760
-1.5426501356887405
-1.5424712510942815
-1.5423233270867773
-1.5416930668381834
-1.5414749781381705
-1.5405683742115552
-1.5393486673446366
-1.5392848196211490
-1.5392642938813788
-1.5367440019246585
-1.5350097351754144
-1.5335815983797743
-1.5328214841813759
-1.5325944787154946
-1.5318025944568072
-1.5316877140786014
-1.5295590739021381
-1.5294148496535374
-1.5266750128680597
-1.5262925325717076
-1.5262512671710446
-1.5257866266666762
-1.5250527616586815
-1.5250109862491192
-1.5242475559244124
-1.5236492252154228
-1.5228717219925039
-1.5227170298835837
-1.5221335336091977
-1.5214942229278619
-1.5204660592096864
-1.5199072892243002
-1.5193308359433657
-1.5193133982299969
-1.5184459303823732
-1.5181529597221117
-1.5171279254360155
-1.5161188011858027
-1.5157730492949035
-1.5156450477429855
-1.5156171098417286
-1.5149369253337810
-1.5141561625410553
-1.5127251825058865
-1.5127049980730052
-1.5120277296900653
-1.5110370763987224
-1.5104790235533063
-1.5104660584611025
-1.5102183829002289
-1.5099688135980645
-1.5094913790501163
-1.5085948509214602
-1.5073942629572112
-1.5073584818206034
-1.5068245358868355
-1.5057348158447119
-1.5056335389949307
-1.5055170090817718
-1.5043616989977475
-1.5042412184830609
-1.5040416572599125
-1.5038818266630676
-1.5038409104756933
-1.5033696360795992
-1.5032699031432930
-1.5026117261110592
-1.5022760572769276
-1.5011564438850509
-1.4999742282396742
-1.4999458209886505
-1.4985722903742711
-1.4984558630801319
-1.4980630503721464
-1.4979623403478652
-1.4979456568330909
-1.4970360963192992
-1.4969880394958861
-1.4964424229238695
-1.4961884608928697
-1.4948815732120533
-1.4946435052329321
-1.4930566942173018
-1.4920442835368144
-1.4916030832919227
-1.4910316720523422
-1.4909648537583877
-1.4905189051879157
-1.4903324971602072
-1.4867075876913529
-1.4850316555633263
-1.4844090322424000
-1.4843238372946288
-1.4826523803215046
-1.4824082756511028
-1.4818052842637282
-1.4813233313996776
-1.4809710840805062
-1.4807453527665384
-1.4782323161612965
-1.4775734279390504
-1.4767013182737185
-1.4761372005511260
-1.4760721849210015
-1.4755603145541696
-1.4747115447004986
-1.4742348550575208
-1.4741984249385320
-1.4738119409477657
-1.4736821303475782
-1.4732148194266546
-1.4731968253267744
-1.4731932051300443
-1.4731101747513369
-1.4729140907301166
-1.4722124800244349
-1.4713951105627845
-1.4708515923150907
-1.4706826124265480
-1.4704413354665389
-1.4699544189463933
-1.4695935803821278
-1.4692043696921089
-1.4679754718073057
-1.4669087400088170
-1.4664726215994603
-1.4650946879968065
-1.4650056755972667
-1.4642634637273033
-1.4638980054386750
-1.4631370060844509
-1.4625281152240945
-1.4619826887643543
-1.4613346570467860
-1.4609354303880830
-1.4607402176791364
-1.4591486361258077
-1.4588919829006248
-1.4586556863877727
-1.4581975191245902
-1.4577272217169477
-1.4560399506362587
-1.4558765023684526
-1.4558347897465342
-1.4557341717773247
-1.4550347782763113
-1.4543866265802705
-1.4536764675939158
-1.4533974587458032
-1.4531440778420750
-1.4514522917391885
-1.4505333991988021
-1.4503439328007397
-1.4482090145408555
-1.4469861645585049
-1.4468186473269689
-1.4467343012691716
-1.4467280964624207
-1.4467160106608474
-1.4462543338815157
-1.4459382218429684
-1.4456531126203858
-1.4455352694998758
-1.4453227912619662
-1.4449658831846950
-1.4443605879056907
-1.4439348576638478
-1.4437695214395609
-1.4430680384659598
-1.4427855770723195
-1.4423138103130764
-1.4422257752723142
-1.4419693306025112
-1.4412852115905728
-1.4411290155561725
-1.4397654542186251
-1.4387886054881591
-1.4376209605860415
-1.4370543319261173
-1.4370021826107631
-1.4366706393674253
-1.4350738284812627
-1.4346973636745728
-1.4343901873642420
-1.4343099569880036
-1.4341460854190973
-1.4330723094858409
-1.4319784222802077
-1.4312098614361020
-1.4302972371554457
-1.4295327441451628
-1.4291670126040028
-1.4291345076631983
-1.4290449592614183
-1.4285602995549360
-1.4282048738236457
-1.4276874623931863
-1.4271627836210159
-1.4269493118378249
-1.4230743016725262
-1.4229797202786598
-1.4225387416864947
-1.4220077559367026
-1.4212746688067359
-1.4200630385195654
-1.4183432828041336
-1.4179493306201953
-1.4164805847208830
-1.4162709291388993
-1.4161855817845812
-1.4157847699762414
-1.4148340463600226
-1.4143056923617032
-1.4140998622550536
-1.4120334488133603
-1.4113408577079996
-1.4108298965927508
-1.4105384641326810
-1.4102084066252916
-1.4098630963138348
-1.4096420258221583
-1.4093093035153801
-1.4080510993085480
-1.4065962420089060
-1.4064262805773757
-1.4041040111279302
-1.4039273500730001
-1.4029635189629146
-1.4023220698032866
-1.4020028529661774
-1.4012121299751692
-1.4011773885000607
-1.4002697736949468
-1.3991237765028164
-1.3983795540499890
-1.3978623223532267
-1.3976967377296075
-1.3972038145542223
-1.3968535922040635
-1.3963571341633354
-1.3960938194663002
-1.3959661596882846
-1.3945082385848124
-1.3943889745226419
-1.3929303130236736
-1.3924583530445365
-1.3924271127323595
-1.3908425594231670
-1.3906343000792418
-1.3903401839221590
-1.3898944612403121
-1.3897155530491265
-1.3896380559074899
-1.3889992799985238
-1.3885797976226117
-1.3881407730813269
-1.3856584814496793
-1.3834047697381877
-1.3825709508372472
-1.3818142613852091
-1.3815791615168782
-1.3813459821907763
-1.3810210162883538
-1.3808900639940753
-1.3808515806760251
-1.3808310194887408
-1.3806088266193628
-1.3805193963085332
-1.3802592770709763
-1.3801476810146101
-1.3800864720670805
-1.3795767470668026
-1.3780688557374661
-1.3778313926184007
-1.3777986032071909
-1.3775739822678681
-1.3770048336796159
-1.3769736506883041
-1.3763425766889950
-1.3760542426024478
-1.3758568972857834
-1.3752462945480419
-1.3746627104917435
-1.3746297405722565
-1.3745537797807221
-1.3739585122699671
-1.3739026430471672
-1.3734860208683051
-1.3725980751050009
-1.3723677669851653
-1.3723020872868272
-1.3719722016976583
-1.3706277051734839
-1.3696423657506704
-1.3690205815503231
-1.3683008403761581
-1.3665908515380856
-1.3661979804295405
-1.3660399754100352
-1.3657039147662720
-1.3646121979340193
-1.3641962096100384
-1.3641711350780257
-1.3637925118508454
-1.3631062154722515
-1.3625713074230217
-1.3623552922226254
-1.3610044242258921
-1.3605242877442909
-1.3585354873181286
-1.3583699983731015
-1.3580624432014565
-1.3570821772886819
-1.3557091764419396
-1.3553815861951921
-1.3553355992359331
-1.3542967097867953
-1.3534690628367145
-1.3525806086268979
-1.3513403938990332
-1.3511740680533550
-1.3511650346654225
-1.3510577877453951
-1.3510014208624765
-1.3491826354314538
-1.3489354382973087
-1.3472818559415389
-1.3466839110296656
-1.3462791029736780
-1.3461060204764221
-1.3458504484974614
-1.3455029360071633
-1.3441312145614506
-1.3441029958884978
-1.3439514715783061
-1.3439474616069165
-1.3438775027045824
-1.3433892098401181
-1.3427382759872490
-1.3427003572462588
-1.3424068325273288
-1.3415273464352488
-1.3408318302919178
-1.3400546495300365
-1.3395739940940701
-1.3391450064530277
-1.3390512283204650
-1.3375591526209110
-1.3365162485305990
-1.3352100623094494
-1.3348436025879489
-1.3332831405536858
-1.3329140730409261
-1.3328047545016450
-1.3312568886801328
-1.3312263375168081
-1.3294004014791936
-1.3292740335487303
-1.3289102156311547
-1.3288274336904342
-1.3283266118060393
-1.3265177227301475
-1.3259372858836418
-1.3255125142861657
-1.3248380562355861
-1.3247629628189144
-1.3245113801793837
-1.3228593654877918
-1.3213673032470796
-1.3207502652683760
-1.3196894969915662
-1.3196417030344039
-1.3192283149819568
-1.3190718366360554
-1.3182893152700996
-1.3175888975796999
-1.3170970907714830
-1.3163712588708443
-1.3160704855161323
-1.3156205688265283
-1.3153577042770985
-1.3153396550167999
-1.3152235912463313
-1.3149869064637609
-1.3141754866249953
-1.3140712496347218
-1.3138641915898721
-1.3125002690639136
-1.3124210452171110
-1.3122820005705738
-1.3120176817786557
-1.3111167068708709
-1.3110910262683466
-1.3109563446379131
-1.3107344744514673
-1.3107236934323725
-1.3091598882737974
-1.3087773092620925
-1.3078510115502908
-1.3075845193663607
-1.3072232958240060
-1.3071126891276186
-1.3070864230442987
-1.3067536269802058
-1.3057963991979600
-1.3051635001133564
-1.3036082957746742
-1.3025586169420154
-1.3018381231986709
-1.3015609813195868
-1.3009820457991634
-1.3006438728422607
-1.2995080032617297
-1.2993606496286352
-1.2987376576454703
-1.2985754991426037
-1.2975023877742238
-1.2974437480329979
-1.2972516406936765
-1.2966207164443657
-1.2965216018338968
-1.2964548663927618
-1.2964397193605675
-1.2963587619324266
-1.2960721307112102
-1.2953684252748743
-1.2953191861798068
-1.2952139738227124
-1.2946691328828170
-1.2939732772408465
-1.2932757202815566
-1.2931470027470398
-1.2927005632378110
-1.2925073428051508
-1.2916907611919801
-1.2916498039447728
-1.2914823752919620
-1.2908739129655746
-1.2908584618571119
-1.2892270658011158
-1.2890374696227738
-1.2880781247630844
-1.2877213724116279
-1.2873983869524477
-1.2872035041848744
-1.2867261405649633
-1.2848762407391048
-1.2847258121704377
-1.2845891897254282
-1.2838204945335818
-1.2837548713173463
-1.2836858670055997
-1.2829871706989520
-1.2825620632748784
-1.2825489949145765
-1.2825074844077609
-1.2823942135573823
-1.2823855942635518
-1.2823565376523587
-1.2815718264882237
-1.2810835648489869
-1.2809992233966800
-1.2808512651792439
-1.2801527208726586
-1.2800566634477621
-1.2800470073717016
-1.2799137865636077
-1.2797895463689484
-1.2797226774252328
-1.2796281173416693
-1.2793915325121066
-1.2789686010003982
-1.2788033974441515
-1.2784901532794024
-1.2782442820402491
-1.2780571652464974
-1.2780102450010324
-1.2779028090436317
-1.2773921463252125
-1.2771498399065613
-1.2767013944411640
-1.2765943349542643
-1.2765276303389690
-1.2764808357824702
-1.2764575362706023
-1.2753179121391482
-1.2743371891187500
-1.2742150814876101
-1.2729969933435830
-1.2726144389885641
-1.2725058611692630
-1.2720225516350343
-1.2714464067568869
-1.2709253966603702
-1.2701729009761027
-1.2686360902208806
-1.2677865695529102
-1.2671661699847880
-1.2670771462245880
-1.2667792192049696
-1.2659084348857343
-1.2644964319613179
-1.2639091937977904
-1.2630283837238800
-1.2611700791569322
-1.2611296186122070
-1.2609055863077181
-1.2606241477588509
-1.2587149314478745
-1.2582162437808495
-1.2577821243268321
-1.2576352274287126
-1.2574937440226521
-1.2573308128421592
-1.2565858765534283
-1.2565829473538308
-1.2559383543472706
-1.2549945660949022
-1.2545725677635979
-1.2530775245107768
-1.2530486049438492
-1.2528099909519952
-1.2526233271313827
-1.2522571586258548
-1.2514261498111652
-1.2512865914820708
-1.2505759688133178
-1.2501152819677070
-1.2483658792610994
-1.2480553641003680
-1.2476942870096823
-1.2468365961275136
-1.2467646938691836
-1.2466603754058247
-1.2464607245308010
-1.2460866039347658
-1.2459511517967345
-1.2456206425358329
-1.2450096753893212
-1.2441510827433770
-1.2431625472638614
-1.2427561142855361
-1.2418504524911342
-1.2418193363018566
-1.2408504451804494
-1.2403299556170890
-1.2393870518195309
-1.2393109386742498
-1.2390262908296956
-1.2387989624280438
-1.2385969356082573
-1.2385644321711093
-1.2370366314885999
-1.2369038377011246
-1.2360261927931975
-1.2356936474561868
-1.2356139756641464
-1.2353525416413391
-1.2343368220783615
-1.2336908910293620
-1.2330912249860151
-1.2330214284868777
-1.2325870555001919
-1.2320744834373230
-1.2316796470589764
-1.2315165152817429
-1.2309005450317363
-1.2302354294656594
-1.2288575316942933
-1.2279164006557453
-1.2276898137497285
-1.2275417728507056
-1.2270282064568316
-1.2269788461080100
-1.2261234612234095
-1.2258440264430204
-1.2254415385591728
-1.2248857872165835
-1.2247862175989588
-1.2246385855579753
-1.2244149752007196
-1.2243803326620690
-1.2242578388475971
-1.2240569675058048
-1.2238122622579795
-1.2235712764904532
-1.2234822498000841
-1.2233925988177921
-1.2220017771243283
-1.2218394629360827
-1.2210893659422788
-1.2198741483367042
-1.2198616491415954
-1.2196798953076207
-1.2188734993077990
-1.2184551397090500
-1.2183706846162621
-1.2182564435238343
-1.2169474158708451
-1.2168359332586116
-1.2163076841823515
-1.2162606630896637
-1.2158902861852825
-1.2149093034581051
-1.2146252126272745
-1.2143472305265923
-1.2139639421578723
-1.2129724159190944
-1.2122505057989335
-1.2119142978868338
-1.2116695664810064
-1.2106797669617602
-1.2102614151919000
-1.2088695412693269
-1.2086496972342973
-1.2085618250976453
-1.2084374139467071
-1.2081006476397265
-1.2078069542194838
-1.2075677662336006
-1.2075229787865109
-1.2071164582792580
-1.2069053586987946
-1.2065859655588957
-1.2059081815641548
-1.2058625364235112
-1.2048051914687616
-1.2047407102164192
-1.2044625468799248
-1.2043459196814139
-1.2034549713228215
-1.2031232979681747
-1.2030656025294486
-1.2025649855653013
-1.2022468003939759
-1.2020075349128729
-1.2008972303054295
-1.2003959875860004
-1.1998325313079079
-1.1994950298431095
-1.1994312740368920
-1.1993911337120713
-1.1990632996700687
-1.1989902653631836
-1.1988906785847679
-1.1981253258311435
-1.1977550054766453
-1.1974714374950357
-1.1971172393302147
-1.1957446478702933
-1.1948608300683272
-1.1948369934229544
-1.1946411374047154
-1.1942777974516838
-1.1941434951452727
-1.1938717992216259
-1.1937649859431374
-1.1937365637245387
-1.1937014915631361
-1.1933623877252060
-1.1931529521172859
-1.1927189543846779
-1.1924217149104741
-1.1923705538049429
-1.1918743356928325
-1.1915897049113722
-1.1902323407139430
-1.1902204630286339
-1.1897080762529870
-1.1895098800696020
-1.1893915742262207
-1.1891250978493524
-1.1890695505813342
-1.1884195753406031
-1.1883983802857696
-1.1882347195339480
-1.1868110497397455
-1.1865439266163063
-1.1864847337714863
-1.1864182356093411
-1.1851819040916500
-1.1844383248204846
-1.1843907096128090
-1.1839414533576449
-1.1830001664454015
-1.1823181764710577
-1.1822190841413143
-1.1819330895497775
-1.1818414686302232
-1.1816108882463259
-1.1814433073585415
-1.1812542254906122
-1.1812316395785620
-1.1806182362263489
-1.1805448500757791
-1.1804879936657733
-1.1802509724344510
-1.1799854237177181
-1.1799364562059098
-1.1782985147420444
-1.1782223558380107
-1.1780763555305194
-1.1770652665335504
-1.1765731396504733
-1.1765191602189036
-1.1763757153117629
-1.1761779432554713
-1.1759423274790091
-1.1759102401400650
-1.1757918166716637
-1.1757542375658854
-1.1757153100773303
-1.1756110109121312
-1.1754592646859747
-1.1752563070594590
-1.1752515313531109
-1.1748508841554308
-1.1738711436050244
-1.1736540235494337
-1.1732561675652302
-1.1730929200669853
-1.1730444097954158
-1.1730318479261757
-1.1724801097263176
-1.1723597942081210
-1.1722550657887616
-1.1719069137298119
-1.1713873181073506
-1.1709417291606909
-1.1694990681754747
-1.1694584550065397
-1.1677534987508018
